"Municipality","Index","Sensitivity_Slope","MK_P_Value"
"Kaligandagi","txn",0.000183820977810564,0.677859595772112
"Kaligandagi","tnn",0.000973865251067894,0.175140334741997
"Kaligandagi","tnx",0.000354330775169131,0.389268075982326
"Kaligandagi","dtr",-0.000829423348452379,0.0442246078192331
"Kaligandagi","rx1day",-0.00123398190891151,0.651327805868488
"Kaligandagi","rx5day",-0.00442385951734106,0.46860097291362
"Kanthekhola","tx10p",-0.00263215205936638,3.13824936353078e-06
"Kanthekhola","tx90p",0,3.76845462222013e-05
"Kanthekhola","tn90p",0.00530614979515552,5.37314634169182e-18
"Kanthekhola","txx",0.000348148672506739,0.416170441696649
"Kanthekhola","txn",0.000707184075608762,0.110852417894736
"Kanthekhola","tnn",0.00124550769901486,0.168933154307126
"Kanthekhola","tnx",0.000997894164255025,0.0167531719179327
"Kanthekhola","dtr",-0.000813111991841491,0.0677723136806241
"Kanthekhola","rx1day",-0.000628199622381129,0.790581553709879
"Kanthekhola","rx5day",-0.00295138607662338,0.589188114733249
"Kawasoti","tx10p",0,0.0127686949692678
"Kawasoti","tx90p",0,0.660239223289864
"Kawasoti","tn90p",0.0042782578938992,7.66766283789838e-13
"Kawasoti","txx",0.000238385507932748,0.679722190099556
"Kawasoti","txn",0.000567378791786428,0.221491156705232
"Kawasoti","tnn",0.000874136937064461,0.149498199428601
"Kawasoti","tnx",0.000750045488255873,0.111682977327512
"Kawasoti","dtr",-0.000839472596376909,0.0550129074321992
"Kawasoti","rx1day",-0.000647069116507367,0.772474339871634
"Kawasoti","rx5day",-0.00304668128074301,0.557081687788942
"Kushma","tx10p",-0.000405652509109669,0.00119263522580988
"Kushma","tx90p",0,0.0233034326427519
"Kushma","tn90p",0.00389590151871982,1.41761604688883e-10
"Kushma","txx",7.61519744263631e-05,0.870601836736229
"Kushma","txn",0.000409330009333613,0.322190785696712
"Kushma","tnn",0.00121586843854602,0.161261088834358
"Kushma","tnx",0.000745015747036803,0.0899088429493412
"Kushma","dtr",-0.000966649242142129,0.0355417790436228
"Kushma","rx1day",0.000737147717544048,0.791917538505514
"Kushma","rx5day",0.000167493823841521,0.978325514757137
"Kwholasothar","tx10p",-0.00151446312676057,2.24515977734282e-05
"Kwholasothar","tx90p",0,0.00132179105504555
"Kwholasothar","tn90p",0.00592066311367673,2.51147932265859e-15
"Kwholasothar","txx",0.000215598273026316,0.591262724414531
"Kwholasothar","txn",0.000589030617821309,0.196058332683188
"Kwholasothar","tnn",0.00100110271881394,0.264034793480593
"Kwholasothar","tnx",0.00102846037888752,0.0252002277371272
"Kwholasothar","dtr",-0.000784981061526555,0.0221895906743093
"Kwholasothar","rx1day",0.00391231772632814,0.260002367039401
"Kwholasothar","rx5day",0.00715899966744908,0.411282857423256
"Lomanthang","tx10p",0,1.4783280437824e-07
"Lomanthang","tx90p",0,3.27028125314182e-14
"Lomanthang","tn90p",0,2.56065446010315e-14
"Lomanthang","txx",0.00229317949379632,0.00437973127171393
"Lomanthang","txn",0.001498777,0.156474696961993
"Lomanthang","tnn",0.0019959224448471,0.12304495753262
"Lomanthang","tnx",0.00168321240337358,0.0138467358566313
"Lomanthang","dtr",0.000128614840769231,0.570041432488423
"Lomanthang","rx1day",-0.000324938239059068,0.589666551099115
"Lomanthang","rx5day",-0.00117006358093678,0.367985748625436
"Machhapuchchhre","tx10p",-0.000548280375,0.000296671592363677
"Machhapuchchhre","tx90p",0,0.000111250938677597
"Machhapuchchhre","tn90p",0.000505315366263628,1.16545195258751e-12
"Machhapuchchhre","txx",0.000828824789167407,0.0700652731360069
"Machhapuchchhre","txn",0.000803059433040079,0.189034101264894
"Machhapuchchhre","tnn",0.00118531802189882,0.212282714110936
"Machhapuchchhre","tnx",0.0011430939366903,0.0144840235365332
"Machhapuchchhre","dtr",-0.000606530013678011,0.0410584677709516
"Machhapuchchhre","rx1day",-0.00118433885959153,0.643269381566709
"Machhapuchchhre","rx5day",-0.00373813394548372,0.523140185100586
"Madhyabindu","tx10p",0,0.0210560616499752
"Madhyabindu","tx90p",0,0.600937808611314
"Madhyabindu","tn90p",0.000967693744610888,2.91987132582343e-09
"Madhyabindu","txx",0.000135743042969533,0.820109385260163
"Madhyabindu","txn",0.000433059097763065,0.337218225552606
"Madhyabindu","tnn",0.000846813556253027,0.16907644113813
"Madhyabindu","tnx",0.000599033234769841,0.18918988392493
"Madhyabindu","dtr",-0.000924170272246377,0.0395709794663198
"Madhyabindu","rx1day",-0.00103245592621739,0.638636086802255
"Madhyabindu","rx5day",-0.00363294296052813,0.470731755274727
"MadhyaNepal","tx10p",-0.000579547691083184,0.0009241823681459
"MadhyaNepal","tx90p",0,0.139405205127847
"MadhyaNepal","tn90p",0.0043652060769926,8.22131031644831e-09
"MadhyaNepal","txx",-7.59452060646045e-07,0.998985325089669
"MadhyaNepal","txn",0.00038087327425001,0.336055454242336
"MadhyaNepal","tnn",0.000985866991655691,0.211774666682879
"MadhyaNepal","tnx",0.000644759964214309,0.1367171062797
"MadhyaNepal","dtr",-0.000853589114526884,0.0342462264708659
"MadhyaNepal","rx1day",0.00429346177604794,0.211986139321261
"MadhyaNepal","rx5day",0.00873838895945637,0.301400303662442
"Madi","tx10p",-0.00269028859894914,1.11268406337783e-06
"Madi","tx90p",0,0.000400913911900467
"Madi","tn90p",0.000770963247321146,3.67013030781478e-19
"Madi","txx",0.000455308279191067,0.276185721669857
"Madi","txn",0.000663545971335463,0.165028380078378
"Madi","tnn",0.00100755411306722,0.17806480596298
"Madi","tnx",0.00110633885294974,0.0110248375117713
"Madi","dtr",-0.000647879992930982,0.0531657341968429
"Madi","rx1day",0.000134542878404789,0.946815115818634
"Madi","rx5day",0.00050394836106559,0.924565550427775
"Mahashila","tx10p",0,0.00565774618905349
"Mahashila","tx90p",0,0.033114615633465
"Mahashila","tn90p",0.00514306562506897,1.49615534915967e-13
"Mahashila","txx",0.000145473223323548,0.738469486226967
"Mahashila","txn",0.00038157740383483,0.371564095873317
"Mahashila","tnn",0.00124296981054054,0.14094269308563
"Mahashila","tnx",0.000719715754847646,0.0958413938319395
"Mahashila","dtr",-0.000947233879385483,0.0381509879699857
"Mahashila","rx1day",-6.14351467791968e-05,0.980446398583028
"Mahashila","rx5day",-0.00276146257451038,0.630643892713771
"Malika","tx10p",-0.00177031361140583,1.34217319690457e-05
"Malika","tx90p",0,0.000263141589062007
"Malika","tn90p",0.00221043324198718,1.84628709082203e-13
"Malika","txx",0.00039601759740897,0.355210018349404
"Malika","txn",0.000710645759668474,0.133126636817576
"Malika","tnn",0.00112084977482466,0.214921655008979
"Malika","tnx",0.00103741218218166,0.0157164894027817
"Malika","dtr",-0.000605863306686571,0.129113098883512
"Malika","rx1day",-0.000481357483194034,0.821278116056092
"Malika","rx5day",-0.000850335181420126,0.880807387162053
"Mangala","tx10p",-0.00562004507757834,3.77548590329782e-09
"Mangala","tx90p",0,1.90183323448289e-08
"Mangala","tn90p",0.00420895356704379,3.09808639012183e-19
"Mangala","txx",0.000637095302967279,0.094511868088001
"Mangala","txn",0.0009847776487344,0.0419361962524553
"Mangala","tnn",0.00125791210439361,0.218015805805465
"Mangala","tnx",0.00144296557122031,0.00140453199695059
"Mangala","dtr",-0.000502568052192981,0.23387619798783
"Mangala","rx1day",-0.000204506268580813,0.928423302755936
"Mangala","rx5day",-0.00147408516494316,0.79932116541908
"Marsyangdi","tx10p",-0.00439953160990584,1.52519973983382e-07
"Marsyangdi","tx90p",0,1.24803158556795e-07
"Marsyangdi","tn90p",0.0039831424370161,8.60039698034626e-14
"Marsyangdi","txx",0.00112616837212413,0.0228178525139338
"Marsyangdi","txn",0.000869634561668566,0.181289556363852
"Marsyangdi","tnn",0.000870374210946322,0.366265976539287
"Marsyangdi","tnx",0.00138679321905417,0.00867875285850691
"Marsyangdi","dtr",-0.000329471281315314,0.17963430968675
"Marsyangdi","rx1day",-0.000239363579047054,0.923371827480617
"Marsyangdi","rx5day",-0.00230118864791239,0.707374373475668
"Modi","tx10p",-0.00274842228576516,4.28067119588797e-06
"Modi","tx90p",0,0.000133315893459576
"Modi","tn90p",0.00517598343478261,5.91965474270844e-16
"Modi","txx",0.00016303201621074,0.689575265385012
"Modi","txn",0.000672828850870292,0.143266512720057
"Modi","tnn",0.00127024605015108,0.178736196034448
"Modi","tnx",0.00098911633857233,0.0203566394471699
"Modi","dtr",-0.000853834324850766,0.0561645450443155
"Modi","rx1day",-0.000229931975153102,0.928607047611008
"Modi","rx5day",-0.00202529060797779,0.726375789431182
"Myagde","tx10p",-0.00031465856020588,0.00176998690958653
"Myagde","tx90p",0,0.529361591810064
"Myagde","tn90p",0.00159299082962963,7.67651148842942e-07
"Myagde","txx",8.53868152200179e-06,0.985887526536473
"Myagde","txn",0.000358125742409415,0.401999954996393
"Myagde","tnn",0.00102069636242138,0.168575335832153
"Myagde","tnx",0.000549952528459926,0.223771317956393
"Myagde","dtr",-0.000688631367004832,0.0910533917065039
"Myagde","rx1day",0.00193705079566783,0.496567305062519
"Myagde","rx5day",0.00441416767130363,0.521937180940856
"Narphu","tx10p",-0.00318764841375941,4.32648695683851e-07
"Narphu","tx90p",0,9.78766097682006e-11
"Narphu","tn90p",0,1.09970985899957e-12
"Narphu","txx",0.00192917697630446,0.00528950827611527
"Narphu","txn",0.00124559363770555,0.146903823035529
"Narphu","tnn",0.00101712240711623,0.337218225552606
"Narphu","tnx",0.00172948536084685,0.00698578277148066
"Narphu","dtr",0.000217089127490511,0.339551516678262
"Narphu","rx1day",-0.00129303850808531,0.356414529423876
"Narphu","rx5day",-0.00385702764347011,0.244113006013929
"Nashong","tx10p",-0.00276830074519942,1.11698250225518e-06
"Nashong","tx90p",0,4.51823021761602e-10
"Nashong","tn90p",0,9.18112267530608e-13
"Nashong","txx",0.00170925190276872,0.008325889369868
"Nashong","txn",0.00106301475584425,0.200737720109141
"Nashong","tnn",0.000668699032850107,0.525550456065908
"Nashong","tnx",0.00164087652165242,0.00845164393431022
"Nashong","dtr",0.000103185519054425,0.634923076490392
"Nashong","rx1day",-0.00155113221015816,0.394446593898945
"Nashong","rx5day",-0.00515202078731383,0.234148806113562
"Neshyang","tx10p",-0.00562031081917352,2.17239485088737e-09
"Neshyang","tx90p",0,3.29688565216931e-13
"Neshyang","tn90p",0,2.52845411355658e-16
"Neshyang","txx",0.00192081953352422,0.00232825182634387
"Neshyang","txn",0.00140541656830174,0.0874401571550022
"Neshyang","tnn",0.00124506311175651,0.191931417767202
"Neshyang","tnx",0.001802113416,0.00291680957359579
"Neshyang","dtr",8.12181205971927e-05,0.667230200076582
"Neshyang","rx1day",-0.0016404473147448,0.347146688984227
"Neshyang","rx5day",-0.00553952864308243,0.172761127670806
"Nisikhola","tx10p",-0.000289751789431015,0.0014831219284047
"Nisikhola","tx90p",0,0.005080973300677
"Nisikhola","tn90p",0,1.4304814724987e-11
"Nisikhola","txx",0.000341947190625247,0.39105350061665
"Nisikhola","txn",0.000557744180468209,0.265123942385427
"Nisikhola","tnn",0.00105316645015737,0.256109718639727
"Nisikhola","tnx",0.00101377463640071,0.0267623753837796
"Nisikhola","dtr",-0.000682434747444767,0.0759051860174701
"Nisikhola","rx1day",-0.00127977256350428,0.532207851829075
"Nisikhola","rx5day",-0.00330481713086754,0.518935906403398
"Painyu","tx10p",0,0.00662293335159143
"Painyu","tx90p",0,0.150131759149147
"Painyu","tn90p",0.00459235866922822,7.12908388420778e-12
"Painyu","txx",0.000148205837014205,0.745722106879954
"Painyu","txn",0.000316837092638549,0.458588056501554
"Painyu","tnn",0.00120057328749112,0.130813107330454
"Painyu","tnx",0.000636071125106292,0.137297231188168
"Painyu","dtr",-0.000914482870592396,0.0389101191890976
"Painyu","rx1day",-0.000388945983446519,0.876522183530641
"Painyu","rx5day",-0.00354248431611543,0.560502784718506
"Palungtar","tx10p",-0.000450342935222671,0.000408167659440825
"Palungtar","tx90p",0,0.368931694771033
"Palungtar","tn90p",0.00411401673052778,4.2561633724761e-07
"Palungtar","txx",9.88393945275741e-05,0.818132407855799
"Palungtar","txn",0.000292646947129853,0.462945071715653
"Palungtar","tnn",0.00105392189368771,0.184404497120229
"Palungtar","tnx",0.000495999542694496,0.296880509162216
"Palungtar","dtr",-0.00101327467502105,0.0199718377865073
"Palungtar","rx1day",0.00165190427980524,0.430496330961949
"Palungtar","rx5day",0.00207962917876097,0.690938497041283
"Phalebas","tx10p",0,0.00562808782044802
"Phalebas","tx90p",0,0.0405462211819829
"Phalebas","tn90p",0.00514331576867006,1.56972365676402e-13
"Phalebas","txx",0.000142020347081652,0.745372059875353
"Phalebas","txn",0.000362176894622365,0.377471620385618
"Phalebas","tnn",0.00124670213392857,0.148261544403198
"Phalebas","tnx",0.000694927899541713,0.101841066562502
"Phalebas","dtr",-0.000952094828138525,0.0379578307840164
"Phalebas","rx1day",-0.000129719220514016,0.957035451442065
"Phalebas","rx5day",-0.00259651869929103,0.663533887670024
"Phedikhola","tx10p",-0.000272634080882353,0.00284276877490731
"Phedikhola","tx90p",0,0.34992731340503
"Phedikhola","tn90p",0.00154987497309417,3.09179031489514e-07
"Phedikhola","txx",-5.74330654761862e-05,0.901642464684666
"Phedikhola","txn",0.000337550861493447,0.409836388581631
"Phedikhola","tnn",0.00120662026426384,0.156609939013635
"Phedikhola","tnx",0.000682625949800006,0.119270998205669
"Phedikhola","dtr",-0.00101866566879417,0.0249750910329171
"Phedikhola","rx1day",0.00350020930408235,0.350894880633108
"Phedikhola","rx5day",0.00726757745619362,0.430631572390867
"Pokhara.Lekhnath","tx10p",0,0.00430579489765932
"Pokhara.Lekhnath","tx90p",0,0.122926850168451
"Pokhara.Lekhnath","tn90p",0.00344024860824742,2.79253047637206e-08
"Pokhara.Lekhnath","txx",-4.43897145370177e-05,0.90054406198816
"Pokhara.Lekhnath","txn",0.000387454268037898,0.355330356295392
"Pokhara.Lekhnath","tnn",0.00120019246162281,0.185170213813138
"Pokhara.Lekhnath","tnx",0.00079271963839011,0.0809625046945891
"Pokhara.Lekhnath","dtr",-0.000962752219553491,0.0259634167406916
"Pokhara.Lekhnath","rx1day",0.00345895697064989,0.336869038969385
"Pokhara.Lekhnath","rx5day",0.00723415661857888,0.415640407277147
"Putalibazar","tx10p",-0.000454019204081632,0.000821279638815843
"Putalibazar","tx90p",0,0.12500782588993
"Putalibazar","tn90p",0.00405019053957105,1.05610802115769e-09
"Putalibazar","txx",3.38428861127631e-05,0.945342601594852
"Putalibazar","txn",0.00038559441291137,0.346258041417875
"Putalibazar","tnn",0.00128204806195232,0.132351966981165
"Putalibazar","tnx",0.000761854352949625,0.0879983213590873
"Putalibazar","dtr",-0.000953067583336371,0.0352190547600079
"Putalibazar","rx1day",0.0015822260725674,0.626131230783032
"Putalibazar","rx5day",0.00264795448864073,0.730370646980361
"Raghuganga","tx10p",-0.00737898465082645,5.78209980061029e-12
"Raghuganga","tx90p",0,1.32394740227795e-16
"Raghuganga","tn90p",0.00365223948195942,1.21194355992667e-19
"Raghuganga","txx",0.00120241661561709,0.00622529589149975
"Raghuganga","txn",0.00125733055994257,0.0396153735436248
"Raghuganga","tnn",0.00139120225654968,0.181969956030024
"Raghuganga","tnx",0.00164346970642202,0.00146650013161604
"Raghuganga","dtr",-0.000260665960122463,0.455230733058705
"Raghuganga","rx1day",-0.000681873025261218,0.723254534038523
"Raghuganga","rx5day",-0.00331126219559976,0.502737022834983
"Rainas","tx10p",-0.000458725837606723,0.000571761071147856
"Rainas","tx90p",0,0.13071036920915
"Rainas","tn90p",0.00197498353714286,1.31555760120391e-05
"Rainas","txx",3.78342545045039e-05,0.928974556630954
"Rainas","txn",0.000355398360581286,0.372678991388035
"Rainas","tnn",0.00102370352834552,0.217153125496197
"Rainas","tnx",0.000475238040935674,0.293679977612056
"Rainas","dtr",-0.000936886309349922,0.023961753796002
"Rainas","rx1day",0.00238959453310472,0.351910765902721
"Rainas","rx5day",0.00330952961075078,0.595582222589015
"Rhishing","tx10p",0,0.0030813386233167
"Rhishing","tx90p",0,0.593302263116303
"Rhishing","tn90p",0.00431927244453769,2.4102012332081e-09
"Rhishing","txx",0.000103042505719626,0.828208800148491
"Rhishing","txn",0.00038140031146179,0.390287710499593
"Rhishing","tnn",0.000944042852510444,0.168789958598948
"Rhishing","tnx",0.000518902688049746,0.263442014603572
"Rhishing","dtr",-0.000690991873232052,0.0856563546905064
"Rhishing","rx1day",0.000358894841370948,0.870146712532652
"Rhishing","rx5day",-0.000732160485119093,0.881902044898482
"Rupa","tx10p",-0.000488729889087301,0.00168268407652568
"Rupa","tx90p",0,0.352515930363098
"Rupa","tn90p",0.00254133911029412,5.27340648442268e-07
"Rupa","txx",-8.327206608396e-05,0.84971325417137
"Rupa","txn",0.000394491698824432,0.326504199750269
"Rupa","tnn",0.00114394701911105,0.162927343209545
"Rupa","tnx",0.000664807824480238,0.143329724182162
"Rupa","dtr",-0.000874264548690501,0.0386701642487045
"Rupa","rx1day",0.00460009055872476,0.217109987407077
"Rupa","rx5day",0.0100970139927441,0.278230288892409
"Sahid.Lakhan","tx10p",0,0.0042208213009383
"Sahid.Lakhan","tx90p",0,0.639872419292301
"Sahid.Lakhan","tn90p",0.00415345425572001,5.4036809777867e-08
"Sahid.Lakhan","txx",1.89227109053509e-05,0.967078524977109
"Sahid.Lakhan","txn",0.000221094086242864,0.61983709217184
"Sahid.Lakhan","tnn",0.000970002391963107,0.210929874810683
"Sahid.Lakhan","tnx",0.000493422529088553,0.325138033780966
"Sahid.Lakhan","dtr",-0.00110394176213896,0.0119942145876318
"Sahid.Lakhan","rx1day",0.000790612748463711,0.689490079093581
"Sahid.Lakhan","rx5day",-0.00147812067020258,0.743622614660963
"Shuklagandaki","tx10p",-0.000571951497340426,0.00094364231943845
"Shuklagandaki","tx90p",0,0.253824254435494
"Shuklagandaki","tn90p",0.0014086491048035,1.27628747853765e-06
"Shuklagandaki","txx",-2.32603431400482e-06,0.995664591002665
"Shuklagandaki","txn",0.000379805663780667,0.355089706125245
"Shuklagandaki","tnn",0.00111808081100128,0.148456284547327
"Shuklagandaki","tnx",0.000606818989198614,0.186863065108457
"Shuklagandaki","dtr",-0.0007449539403452,0.0778339216533845
"Shuklagandaki","rx1day",0.00221580146181153,0.471300808503603
"Shuklagandaki","rx5day",0.00510401043377968,0.489275476526041
"Siranchok","tx10p",0,0.00424968300564252
"Siranchok","tx90p",0,0.401307961668864
"Siranchok","tn90p",0.000611063945492007,0.000854562243182512
"Siranchok","txx",-7.12942985599196e-05,0.886374216264833
"Siranchok","txn",0.000197894070512818,0.627196640170212
"Siranchok","tnn",0.000869000624370267,0.305310696743364
"Siranchok","tnx",0.000293365333714723,0.551814627665752
"Siranchok","dtr",-0.000973345746805325,0.0172448980876484
"Siranchok","rx1day",0.000642931263736262,0.772739746266463
"Siranchok","rx5day",-0.000740281501577643,0.885187363639083
"Sulikot","tx10p",0,0.0020865719950639
"Sulikot","tx90p",0,0.00261140690924694
"Sulikot","tn90p",0.000391006841818182,0.000779766718931282
"Sulikot","txx",-1.50503857842434e-07,0.999723270409959
"Sulikot","txn",0.000356999054112409,0.455649640191614
"Sulikot","tnn",0.000860807714937003,0.34083922931651
"Sulikot","tnx",0.000342737268859812,0.429685529446957
"Sulikot","dtr",-0.000580965409532897,0.105771392205026
"Sulikot","rx1day",-0.000814467734975386,0.740651579521202
"Sulikot","rx5day",-0.00366922802186547,0.562373117293475
"Sundarbazar","tx10p",-0.00141759453491955,3.48235611137062e-05
"Sundarbazar","tx90p",0,0.0635709822921391
"Sundarbazar","tn90p",0.00480038403016241,2.45751473155203e-09
"Sundarbazar","txx",7.94650004888506e-05,0.856604653374686
"Sundarbazar","txn",0.000355166836924239,0.364673542343341
"Sundarbazar","tnn",0.00102423836446676,0.204671535547985
"Sundarbazar","tnx",0.000608958599901139,0.173271519806168
"Sundarbazar","dtr",-0.00088820800746675,0.0298412786088844
"Sundarbazar","rx1day",0.00391748360595001,0.195299509466482
"Sundarbazar","rx5day",0.0063000162286008,0.406298812957897
"Taman.Khola","tx10p",-0.000902089447719276,0.000141608486152765
"Taman.Khola","tx90p",0,3.90806633602205e-05
"Taman.Khola","tn90p",0.000425007434782609,1.29392142222458e-10
"Taman.Khola","txx",0.0004840765115456,0.203765121360854
"Taman.Khola","txn",0.000730427383814104,0.180535773452927
"Taman.Khola","tnn",0.00101870786184541,0.323775592508242
"Taman.Khola","tnx",0.00118712668231613,0.0172882492244511
"Taman.Khola","dtr",-0.000468106975916546,0.225006027170218
"Taman.Khola","rx1day",-0.00157521885368182,0.423699663857781
"Taman.Khola","rx5day",-0.00343328415696805,0.485506612413851
"Tara.Khola","tx10p",-0.0039441509266793,5.74620566935845e-07
"Tara.Khola","tx90p",0,3.5778007905753e-06
"Tara.Khola","tn90p",0.0041356492974359,4.73759687730456e-19
"Tara.Khola","txx",0.000431834475102554,0.278127816500489
"Tara.Khola","txn",0.000828566943112176,0.0805609248635721
"Tara.Khola","tnn",0.00121107382415598,0.181894262655442
"Tara.Khola","tnx",0.00119702113707406,0.00522939939239998
"Tara.Khola","dtr",-0.000679773503264211,0.10798381082701
"Tara.Khola","rx1day",-0.000833371074655988,0.700166288600923
"Tara.Khola","rx5day",-0.00163832791527179,0.770528790254481
"Thasang","tx10p",-0.00898553329178273,1.25283543893649e-14
"Thasang","tx90p",0,2.15067361545174e-18
"Thasang","tn90p",0.000173430453225807,1.04249112743718e-18
"Thasang","txx",0.00208998978400853,0.000753197631144923
"Thasang","txn",0.00178753508471815,0.0319602952133104
"Thasang","tnn",0.001518914610951,0.144598451242178
"Thasang","tnx",0.00194897449885579,0.00207834727686223
"Thasang","dtr",0.000110538007904752,0.687532306971975
"Thasang","rx1day",-0.00142863016160479,0.376347857079715
"Thasang","rx5day",-0.00491855049347173,0.19726078576475
"Waling","tx10p",0,0.00432984679284968
"Waling","tx90p",0,0.254787565869021
"Waling","tn90p",0.002952531450446,2.3127175012784e-09
"Waling","txx",0.000143230211356088,0.774598395799482
"Waling","txn",0.000304786400369349,0.481753518031244
"Waling","tnn",0.00121653534081983,0.1234386893281
"Waling","tnx",0.000607437639350098,0.164747069171982
"Waling","dtr",-0.000859453085251962,0.0480630722280273
"Waling","rx1day",-0.000386662889865942,0.883909497316494
"Waling","rx5day",-0.00318189953440242,0.610407426157
"Aandhikhola","tx10p",-0.00029542381278184,0.00208389684960887
"Aandhikhola","tx90p",0,0.115534522758932
"Aandhikhola","tn90p",0.00440308804853638,8.88531919620855e-12
"Aandhikhola","txx",4.4229108155548e-05,0.924565550427775
"Aandhikhola","txn",0.000370528329506314,0.375163947278898
"Aandhikhola","tnn",0.00121638585118361,0.157287479194437
"Aandhikhola","tnx",0.000735224534798536,0.0919417622618792
"Aandhikhola","dtr",-0.000972691101195897,0.0359896420037133
"Aandhikhola","rx1day",0.00085258197388213,0.776989940349844
"Aandhikhola","rx5day",0.000305687717299451,0.967815856280113
"Aarughat","tx10p",-0.00343494346252228,1.62413256183966e-06
"Aarughat","tx90p",0,6.61021266599366e-05
"Aarughat","tn90p",0.00244379276136364,2.21617935898535e-06
"Aarughat","txx",0.000272220854343779,0.488767210528437
"Aarughat","txn",0.000654058788770057,0.162927343209545
"Aarughat","tnn",0.000956244137877373,0.300859842921426
"Aarughat","tnx",0.000459464113011403,0.266514603060517
"Aarughat","dtr",-0.000594902669296958,0.120592489351137
"Aarughat","rx1day",-0.000238291421546416,0.929066425922838
"Aarughat","rx5day",-0.00174240151360544,0.801822869604908
"Ajirkot","tx10p",0,0.00787400956619543
"Ajirkot","tx90p",0,0.00219276899766364
"Ajirkot","tn90p",0.000557134100172712,2.2503936588579e-05
"Ajirkot","txx",0.000253190272183333,0.551660085225053
"Ajirkot","txn",0.000508690509344929,0.33327534455
"Ajirkot","tnn",0.000839375303935044,0.374417387739658
"Ajirkot","tnx",0.00060893434044309,0.174002605287903
"Ajirkot","dtr",-0.000435190736008545,0.165098764273152
"Ajirkot","rx1day",-0.00127851775446346,0.599273065426433
"Ajirkot","rx5day",-0.00439061005993516,0.462663279281779
"Anbukhaireni","tx10p",-0.000698458505888652,0.000200391410890139
"Anbukhaireni","tx90p",0,0.262883188797774
"Anbukhaireni","tn90p",0.00561009818,1.17923176158439e-12
"Anbukhaireni","txx",0.000125004515869531,0.790225399704273
"Anbukhaireni","txn",0.000387501842948713,0.382302057328288
"Anbukhaireni","tnn",0.00102010621279893,0.146389104322404
"Anbukhaireni","tnx",0.000697226792858059,0.151532775039324
"Anbukhaireni","dtr",-0.00099710865889029,0.0179164686383565
"Anbukhaireni","rx1day",0.000435547102826469,0.815528159029016
"Anbukhaireni","rx5day",-0.00213592136326109,0.640702810267246
"Annapurna","tx10p",-0.00641313409840954,2.59248447661542e-10
"Annapurna","tx90p",0,8.78316384175795e-14
"Annapurna","tn90p",0.000393061231695423,2.38397120164919e-18
"Annapurna","txx",0.0013167102174222,0.00511102945747677
"Annapurna","txn",0.00121468466261809,0.0600546936970399
"Annapurna","tnn",0.00143410595525892,0.143266512720057
"Annapurna","tnx",0.00151781090899756,0.00257972829183834
"Annapurna","dtr",-0.000425177620566547,0.158171599677254
"Annapurna","rx1day",-0.00149417624022141,0.453905598182488
"Annapurna","rx5day",-0.00600840697774109,0.222804594012878
"Arjunchaupari","tx10p",-0.000328962572838066,0.000955965558908259
"Arjunchaupari","tx90p",0,0.0396895259817192
"Arjunchaupari","tn90p",0.00517608533984912,1.25658476213331e-13
"Arjunchaupari","txx",9.95695049857545e-05,0.829650636803616
"Arjunchaupari","txn",0.000405149222686637,0.327531268342885
"Arjunchaupari","tnn",0.00120849786594644,0.152657428204001
"Arjunchaupari","tnx",0.000759302261080622,0.0763261275541149
"Arjunchaupari","dtr",-0.000944121743297359,0.038280223226078
"Arjunchaupari","rx1day",0.000758642083529968,0.808623371805767
"Arjunchaupari","rx5day",-0.000428496418653683,0.953811984084115
"Badigad","tx10p",-0.0007869750964436,0.000363694984603378
"Badigad","tx90p",0,0.003049766520783
"Badigad","tn90p",0.000568869565761785,2.71264221090212e-12
"Badigad","txx",0.000281669792449214,0.51266236889825
"Badigad","txn",0.000610715339601561,0.198226628140226
"Badigad","tnn",0.00106974139788574,0.199276855411061
"Badigad","tnx",0.0008770541886438,0.0311917339618396
"Badigad","dtr",-0.000695301837508294,0.0752962904944526
"Badigad","rx1day",-0.000626282751423151,0.780536917982331
"Badigad","rx5day",-0.000931468867335558,0.865870753766627
"Baglung","tx10p",-0.00372162452883276,1.09754327683379e-06
"Baglung","tx90p",0,2.67142590927252e-05
"Baglung","tn90p",0.00549559858111857,1.57355005164999e-18
"Baglung","txx",0.000324329908409231,0.442902211019554
"Baglung","txn",0.000708565445731226,0.107882457804886
"Baglung","tnn",0.00125386059758759,0.166298755346598
"Baglung","tnx",0.0010316181672427,0.0149644834507112
"Baglung","dtr",-0.000819057638500493,0.0656769553634946
"Baglung","rx1day",-0.000612815482532354,0.79905322847425
"Baglung","rx5day",-0.00316372878896972,0.560658530614074
"Bandipur","tx10p",0,0.00197150279742058
"Bandipur","tx90p",0,0.56969881850413
"Bandipur","tn90p",0.00542073221716287,1.32116270029463e-11
"Bandipur","txx",8.48856991680083e-05,0.862961694084964
"Bandipur","txn",0.000320069852761479,0.478877296679505
"Bandipur","tnn",0.00100616789760213,0.154322852994005
"Bandipur","tnx",0.000624685504898059,0.195179953438583
"Bandipur","dtr",-0.000903664860659292,0.0278113599966424
"Bandipur","rx1day",0.000790114968685409,0.679722163146297
"Bandipur","rx5day",-0.000932142205927048,0.827127802126693
"Bareng","tx10p",-0.000337851708607503,0.00177415173087293
"Bareng","tx90p",0,0.0194282453101568
"Bareng","tn90p",0.00435125684237492,8.2800620998325e-14
"Bareng","txx",0.00023677175273865,0.591582192936036
